"Database","Active","DatabaseName","SchemaName","OutputFolderPath","FileName","ObjectName","ObjectsToScript"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimCustomer_stat_cso_DimCustomer_LoadDate","dbo.DimCustomer.stat_cso_DimCustomer_LoadDate","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimCustomer_stat_cso_DimCustomer_MaritalStatus","dbo.DimCustomer.stat_cso_DimCustomer_MaritalStatus","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimCustomer_stat_cso_DimCustomer_MiddleName","dbo.DimCustomer.stat_cso_DimCustomer_MiddleName","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimCustomer_stat_cso_DimCustomer_NameStyle","dbo.DimCustomer.stat_cso_DimCustomer_NameStyle","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimCustomer_stat_cso_DimCustomer_NumberCarsOwned","dbo.DimCustomer.stat_cso_DimCustomer_NumberCarsOwned","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimCustomer_stat_cso_DimCustomer_NumberChildrenAtHome","dbo.DimCustomer.stat_cso_DimCustomer_NumberChildrenAtHome","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimCustomer_stat_cso_DimCustomer_Occupation","dbo.DimCustomer.stat_cso_DimCustomer_Occupation","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimCustomer_stat_cso_DimCustomer_Phone","dbo.DimCustomer.stat_cso_DimCustomer_Phone","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimCustomer_stat_cso_DimCustomer_Suffix","dbo.DimCustomer.stat_cso_DimCustomer_Suffix","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimCustomer_stat_cso_DimCustomer_Title","dbo.DimCustomer.stat_cso_DimCustomer_Title","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimCustomer_stat_cso_DimCustomer_TotalChildren","dbo.DimCustomer.stat_cso_DimCustomer_TotalChildren","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimCustomer_stat_cso_DimCustomer_UpdateDate","dbo.DimCustomer.stat_cso_DimCustomer_UpdateDate","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimCustomer_stat_cso_DimCustomer_YearlyIncome","dbo.DimCustomer.stat_cso_DimCustomer_YearlyIncome","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimDate_stat_cso_DimDate_AsiaSeason","dbo.DimDate.stat_cso_DimDate_AsiaSeason","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimDate_stat_cso_DimDate_CalendarDayOfWeek","dbo.DimDate.stat_cso_DimDate_CalendarDayOfWeek","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimDate_stat_cso_DimDate_CalendarDayOfWeekLabel","dbo.DimDate.stat_cso_DimDate_CalendarDayOfWeekLabel","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimDate_stat_cso_DimDate_CalendarHalfYear","dbo.DimDate.stat_cso_DimDate_CalendarHalfYear","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimDate_stat_cso_DimDate_CalendarHalfYearLabel","dbo.DimDate.stat_cso_DimDate_CalendarHalfYearLabel","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimDate_stat_cso_DimDate_CalendarMonth","dbo.DimDate.stat_cso_DimDate_CalendarMonth","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimDate_stat_cso_DimDate_CalendarMonthLabel","dbo.DimDate.stat_cso_DimDate_CalendarMonthLabel","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimDate_stat_cso_DimDate_CalendarQuarter","dbo.DimDate.stat_cso_DimDate_CalendarQuarter","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimDate_stat_cso_DimDate_CalendarQuarterLabel","dbo.DimDate.stat_cso_DimDate_CalendarQuarterLabel","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimDate_stat_cso_DimDate_CalendarWeek","dbo.DimDate.stat_cso_DimDate_CalendarWeek","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimDate_stat_cso_DimDate_CalendarWeekLabel","dbo.DimDate.stat_cso_DimDate_CalendarWeekLabel","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimDate_stat_cso_DimDate_CalendarYear","dbo.DimDate.stat_cso_DimDate_CalendarYear","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimDate_stat_cso_DimDate_CalendarYearLabel","dbo.DimDate.stat_cso_DimDate_CalendarYearLabel","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimDate_stat_cso_DimDate_DateDescription","dbo.DimDate.stat_cso_DimDate_DateDescription","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimDate_stat_cso_DimDate_Datekey","dbo.DimDate.stat_cso_DimDate_Datekey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimDate_stat_cso_DimDate_EuropeSeason","dbo.DimDate.stat_cso_DimDate_EuropeSeason","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimDate_stat_cso_DimDate_FiscalHalfYear","dbo.DimDate.stat_cso_DimDate_FiscalHalfYear","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimDate_stat_cso_DimDate_FiscalHalfYearLabel","dbo.DimDate.stat_cso_DimDate_FiscalHalfYearLabel","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimDate_stat_cso_DimDate_FiscalMonth","dbo.DimDate.stat_cso_DimDate_FiscalMonth","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimDate_stat_cso_DimDate_FiscalMonthLabel","dbo.DimDate.stat_cso_DimDate_FiscalMonthLabel","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimDate_stat_cso_DimDate_FiscalQuarter","dbo.DimDate.stat_cso_DimDate_FiscalQuarter","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimDate_stat_cso_DimDate_FiscalQuarterLabel","dbo.DimDate.stat_cso_DimDate_FiscalQuarterLabel","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimDate_stat_cso_DimDate_FiscalYear","dbo.DimDate.stat_cso_DimDate_FiscalYear","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimDate_stat_cso_DimDate_FiscalYearLabel","dbo.DimDate.stat_cso_DimDate_FiscalYearLabel","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimDate_stat_cso_DimDate_FullDateLabel","dbo.DimDate.stat_cso_DimDate_FullDateLabel","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimDate_stat_cso_DimDate_HolidayName","dbo.DimDate.stat_cso_DimDate_HolidayName","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimDate_stat_cso_DimDate_IsHoliday","dbo.DimDate.stat_cso_DimDate_IsHoliday","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimDate_stat_cso_DimDate_IsWorkDay","dbo.DimDate.stat_cso_DimDate_IsWorkDay","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimDate_stat_cso_DimDate_NorthAmericaSeason","dbo.DimDate.stat_cso_DimDate_NorthAmericaSeason","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimEmployee_stat_cso_DimEmployee_BaseRate","dbo.DimEmployee.stat_cso_DimEmployee_BaseRate","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimEmployee_stat_cso_DimEmployee_BirthDate","dbo.DimEmployee.stat_cso_DimEmployee_BirthDate","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimEmployee_stat_cso_DimEmployee_CurrentFlag","dbo.DimEmployee.stat_cso_DimEmployee_CurrentFlag","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimEmployee_stat_cso_DimEmployee_DepartmentName","dbo.DimEmployee.stat_cso_DimEmployee_DepartmentName","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimEmployee_stat_cso_DimEmployee_EmailAddress","dbo.DimEmployee.stat_cso_DimEmployee_EmailAddress","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimEmployee_stat_cso_DimEmployee_EmergencyContactName","dbo.DimEmployee.stat_cso_DimEmployee_EmergencyContactName","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimEmployee_stat_cso_DimEmployee_EmergencyContactPhone","dbo.DimEmployee.stat_cso_DimEmployee_EmergencyContactPhone","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimEmployee_stat_cso_DimEmployee_EmployeeKey","dbo.DimEmployee.stat_cso_DimEmployee_EmployeeKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimEmployee_stat_cso_DimEmployee_EndDate","dbo.DimEmployee.stat_cso_DimEmployee_EndDate","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimEmployee_stat_cso_DimEmployee_ETLLoadID","dbo.DimEmployee.stat_cso_DimEmployee_ETLLoadID","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimEmployee_stat_cso_DimEmployee_FirstName","dbo.DimEmployee.stat_cso_DimEmployee_FirstName","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimEmployee_stat_cso_DimEmployee_Gender","dbo.DimEmployee.stat_cso_DimEmployee_Gender","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimEmployee_stat_cso_DimEmployee_HireDate","dbo.DimEmployee.stat_cso_DimEmployee_HireDate","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimEmployee_stat_cso_DimEmployee_LastName","dbo.DimEmployee.stat_cso_DimEmployee_LastName","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimEmployee_stat_cso_DimEmployee_LoadDate","dbo.DimEmployee.stat_cso_DimEmployee_LoadDate","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimEmployee_stat_cso_DimEmployee_MaritalStatus","dbo.DimEmployee.stat_cso_DimEmployee_MaritalStatus","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimEmployee_stat_cso_DimEmployee_MiddleName","dbo.DimEmployee.stat_cso_DimEmployee_MiddleName","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimEmployee_stat_cso_DimEmployee_ParentEmployeeKey","dbo.DimEmployee.stat_cso_DimEmployee_ParentEmployeeKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimEmployee_stat_cso_DimEmployee_PayFrequency","dbo.DimEmployee.stat_cso_DimEmployee_PayFrequency","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimEmployee_stat_cso_DimEmployee_Phone","dbo.DimEmployee.stat_cso_DimEmployee_Phone","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimEmployee_stat_cso_DimEmployee_SalariedFlag","dbo.DimEmployee.stat_cso_DimEmployee_SalariedFlag","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimEmployee_stat_cso_DimEmployee_SalesPersonFlag","dbo.DimEmployee.stat_cso_DimEmployee_SalesPersonFlag","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimEmployee_stat_cso_DimEmployee_StartDate","dbo.DimEmployee.stat_cso_DimEmployee_StartDate","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimEmployee_stat_cso_DimEmployee_Status","dbo.DimEmployee.stat_cso_DimEmployee_Status","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimEmployee_stat_cso_DimEmployee_Title","dbo.DimEmployee.stat_cso_DimEmployee_Title","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimEmployee_stat_cso_DimEmployee_UpdateDate","dbo.DimEmployee.stat_cso_DimEmployee_UpdateDate","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimEmployee_stat_cso_DimEmployee_VacationHours","dbo.DimEmployee.stat_cso_DimEmployee_VacationHours","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimEntity_stat_cso_DimEntity_EndDate","dbo.DimEntity.stat_cso_DimEntity_EndDate","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimEntity_stat_cso_DimEntity_EntityDescription","dbo.DimEntity.stat_cso_DimEntity_EntityDescription","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimEntity_stat_cso_DimEntity_EntityKey","dbo.DimEntity.stat_cso_DimEntity_EntityKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimEntity_stat_cso_DimEntity_EntityLabel","dbo.DimEntity.stat_cso_DimEntity_EntityLabel","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimEntity_stat_cso_DimEntity_EntityName","dbo.DimEntity.stat_cso_DimEntity_EntityName","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimEntity_stat_cso_DimEntity_EntityType","dbo.DimEntity.stat_cso_DimEntity_EntityType","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimEntity_stat_cso_DimEntity_ETLLoadID","dbo.DimEntity.stat_cso_DimEntity_ETLLoadID","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimEntity_stat_cso_DimEntity_LoadDate","dbo.DimEntity.stat_cso_DimEntity_LoadDate","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimEntity_stat_cso_DimEntity_ParentEntityKey","dbo.DimEntity.stat_cso_DimEntity_ParentEntityKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimEntity_stat_cso_DimEntity_ParentEntityLabel","dbo.DimEntity.stat_cso_DimEntity_ParentEntityLabel","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimEntity_stat_cso_DimEntity_StartDate","dbo.DimEntity.stat_cso_DimEntity_StartDate","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimEntity_stat_cso_DimEntity_Status","dbo.DimEntity.stat_cso_DimEntity_Status","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimEntity_stat_cso_DimEntity_UpdateDate","dbo.DimEntity.stat_cso_DimEntity_UpdateDate","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimGeography_stat_cso_DimGeography_CityName","dbo.DimGeography.stat_cso_DimGeography_CityName","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimGeography_stat_cso_DimGeography_ContinentName","dbo.DimGeography.stat_cso_DimGeography_ContinentName","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimGeography_stat_cso_DimGeography_ETLLoadID","dbo.DimGeography.stat_cso_DimGeography_ETLLoadID","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimGeography_stat_cso_DimGeography_GeographyKey","dbo.DimGeography.stat_cso_DimGeography_GeographyKey","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimGeography_stat_cso_DimGeography_GeographyType","dbo.DimGeography.stat_cso_DimGeography_GeographyType","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimGeography_stat_cso_DimGeography_LoadDate","dbo.DimGeography.stat_cso_DimGeography_LoadDate","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimGeography_stat_cso_DimGeography_RegionCountryName","dbo.DimGeography.stat_cso_DimGeography_RegionCountryName","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimGeography_stat_cso_DimGeography_StateProvinceName","dbo.DimGeography.stat_cso_DimGeography_StateProvinceName","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimGeography_stat_cso_DimGeography_UpdateDate","dbo.DimGeography.stat_cso_DimGeography_UpdateDate","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimMachine_stat_cso_DimMachine_DecommissionDate","dbo.DimMachine.stat_cso_DimMachine_DecommissionDate","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimMachine_stat_cso_DimMachine_ETLLoadID","dbo.DimMachine.stat_cso_DimMachine_ETLLoadID","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimMachine_stat_cso_DimMachine_LastModifiedDate","dbo.DimMachine.stat_cso_DimMachine_LastModifiedDate","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimMachine_stat_cso_DimMachine_LoadDate","dbo.DimMachine.stat_cso_DimMachine_LoadDate","STAT"
"ContosoDW","1","ContosoDW","dbo","\ContosoDW\Statistics\","dbo_DimMachine_stat_cso_DimMachine_MachineDescription","dbo.DimMachine.stat_cso_DimMachine_MachineDescription","STAT"
